id	county	state	total	retire_workers	retire_wives_husbands	retire_children	survivor_widows	survivor_children	disability_workers	disability_wives_husbands	disability_children	men65plus	women65plus
1625	Lewis	Missouri	2068	1260	180	15	310	95	155	10	40	640	920
1626	Lincoln	Missouri	5454	3260	395	40	625	235	600	45	255	1575	2165
1627	Linn	Missouri	3451	2260	240	25	455	110	265	10	85	1065	1660
1628	Livingston	Missouri	3419	2110	275	20	485	125	305	15	85	985	1610
1629	McDonald	Missouri	3604	1895	225	25	450	185	565	35	225	945	1285
1630	Macon	Missouri	3642	2325	290	10	470	105	325	15	100	1115	1700
1631	Madison	Missouri	2972	1700	185	20	415	140	390	20	100	840	1200
1632	Maries	Missouri	1795	1110	105	20	205	65	225	5	60	545	690
1633	Marion	Missouri	6056	3665	335	90	775	345	600	25	220	1645	2715
1634	Mercer	Missouri	1020	610	105	5	160	25	80	10	25	310	490
1636	Miller	Missouri	4555	2785	280	40	535	190	510	30	185	1345	1845
1637	Mississippi	Missouri	3152	1610	190	40	555	175	425	30	125	755	1340
1638	Moniteau	Missouri	2584	1690	155	10	325	85	220	10	85	760	1205
1639	Monroe	Missouri	2070	1230	190	15	300	60	180	10	85	650	890
1640	Montgomery	Missouri	2682	1665	190	30	350	95	260	15	75	835	1145
1641	Morgan	Missouri	4761	3135	280	25	450	110	555	25	180	1535	1810
1642	New Madrid	Missouri	4414	2170	330	45	710	255	615	50	240	1125	1735
1643	Newton	Missouri	9335	5585	760	75	1155	360	1055	45	300	2770	3845
1644	Nodaway	Missouri	3673	2230	405	20	585	105	250	10	65	1200	1780
1645	Oregon	Missouri	2633	1325	190	45	375	100	420	35	140	700	965
1646	Osage	Missouri	2206	1465	160	15	275	70	165	5	50	725	965
1647	Ozark	Missouri	2610	1470	205	25	300	90	380	20	120	805	900
1648	Pemiscot	Missouri	4784	2300	285	55	765	315	695	45	325	1150	1850
1649	Perry	Missouri	3542	2280	260	25	460	115	280	15	105	1080	1610
1650	Pettis	Missouri	7668	4770	510	55	1005	260	770	25	270	2220	3420
1651	Phelps	Missouri	7328	4310	505	120	830	370	870	40	280	2055	2980
1652	Pike	Missouri	3573	2115	280	40	520	130	340	25	125	1080	1525
1653	Platte	Missouri	7751	5060	490	30	840	315	745	10	260	2325	3315
1654	Polk	Missouri	5063	2950	470	30	655	210	530	30	185	1565	2095
1655	Pulaski	Missouri	4579	2540	305	45	665	235	560	40	190	1250	1745
1656	Putnam	Missouri	1345	765	130	10	220	35	130	10	45	405	605
1657	Rails	Missouri	1659	1020	165	5	215	50	145	10	50	540	720
1658	Randolph	Missouri	4525	2745	300	35	600	185	480	20	160	1235	2035
1659	Ray	Missouri	3999	2375	290	30	535	160	440	15	155	1165	1635
1660	Reynolds	Missouri	1632	765	120	20	225	95	260	30	115	400	535
1661	Ripley	Missouri	3529	1875	195	25	480	150	550	50	205	980	1215
1662	St Charles	Missouri	30127	19065	1815	210	3340	1490	3000	95	1110	8655	12490
1663	St Clair	Missouri	2649	1535	220	45	335	65	340	20	85	810	1040
1664	St Francois	Missouri	12116	6615	765	90	1555	575	1795	110	610	3220	4700
1665	St Louis	Missouri	175430	117130	11330	1235	21065	6195	13750	370	4355	52510	83240
1666	St Louis City	Missouri	69804	41570	2310	985	8170	4545	9350	205	2665	16350	31420
1667	Ste Genevieve	Missouri	3187	1980	260	25	380	150	305	15	70	1000	1330
1668	Saline	Missouri	5076	3155	290	115	605	300	460	10	140	1420	2315
1669	Schuyler	Missouri	1027	600	100	10	140	30	110	5	30	320	435
1670	Scotland	Missouri	1174	680	110	5	210	25	95	15	35	355	560
1671	Scott	Missouri	8280	4275	500	115	1185	495	1195	75	440	1970	3310
1672	Shannon	Missouri	1839	930	135	25	235	90	310	25	90	480	645
1673	Shelby	Missouri	1716	1015	185	10	290	55	110	5	45	530	860
1674	Stoddard	Missouri	7071	4000	490	70	1005	255	920	45	285	1905	2940
1675	Stone	Missouri	6504	4445	415	55	550	165	665	30	180	2120	2435
1676	Sullivan	Missouri	1536	925	135	15	225	55	150	5	25	460	700
1677	Taney	Missouri	8345	5545	480	65	840	280	830	45	260	2625	3315
1678	Texas	Missouri	4921	2815	330	70	570	165	665	40	265	1395	1865
1679	Vernon	Missouri	4459	2645	280	60	550	235	510	15	160	1265	1870
1680	Warren	Missouri	4120	2600	315	35	440	160	415	15	140	1300	1645
1681	Washington	Missouri	4209	1910	265	55	590	230	760	75	325	1035	1320
1682	Wayne	Missouri	3836	2010	235	40	480	140	690	50	190	1065	1285
1683	Webster	Missouri	5137	2825	410	45	685	185	675	40	270	1475	1930
1684	Worth	Missouri	666	380	70	5	125	15	50	5	15	205	320
1685	Wright	Missouri	4522	2470	360	65	630	170	585	35	205	1280	1745
1686	Unknown	Missouri	2	    	    	    	    	    	    	    	    	    	5
1688	"Montana, total"	Montana	152786	92841	12164	1475	18201	6370	15843	820	5072	47229	62704
1689	Beaverhead	Montana	1506	955	105	10	170	55	155	5	50	495	600
1690	Big Horn	Montana	1460	750	100	35	200	165	140	10	60	395	525
1691	Blaine	Montana	1130	650	100	25	155	45	95	15	45	365	470
1692	Broadwater	Montana	871	550	65	5	80	25	110	5	30	290	315
1693	Carbon	Montana	1973	1260	200	15	250	60	145	10	35	680	850
1694	Carter	Montana	292	170	40	5	50	5	15	    	5	95	140
1695	Cascade	Montana	14243	8805	985	135	1665	530	1560	75	485	4255	5925
1696	Chouteau	Montana	1151	695	150	5	180	35	70	5	10	420	530
1697	Custer	Montana	2533	1610	180	30	300	105	235	10	65	790	1125
1698	Daniels	Montana	549	340	60	5	100	10	30	    	    	205	260
1699	Dawson	Montana	1804	1120	160	30	235	70	120	10	60	595	785
1700	Deer Lodge	Montana	2430	1470	165	25	295	90	310	15	60	720	1040
1701	Fallon	Montana	645	405	70	    	100	25	35	5	5	220	285
1702	Fergus	Montana	2772	1770	255	20	365	95	195	10	65	945	1255
1703	Flathead	Montana	12728	7635	1040	85	1470	490	1465	80	465	3915	5000
1704	Gallatin	Montana	7025	4580	610	50	745	275	555	30	180	2265	3040
1705	Garfield	Montana	278	165	40	    	50	10	10	    	    	100	130
1706	Glacier	Montana	1633	890	110	25	220	145	160	15	70	460	605
1707	Golden Valley	Montana	226	140	25	    	25	    	30	    	5	85	85
1708	Granite	Montana	599	360	55	5	75	35	50	5	15	210	220
1709	Hill	Montana	2477	1415	180	55	355	155	205	15	95	690	1080
1710	Jefferson	Montana	1454	820	90	30	140	105	195	10	65	420	495
1711	Judith Basin	Montana	459	280	60	5	65	10	25	5	10	170	210
1712	Lake	Montana	4833	2915	425	60	535	235	470	25	170	1580	1875
1713	Lewis And Clark	Montana	8782	5465	450	85	865	470	1045	25	375	2535	3450
1714	Liberty	Montana	436	250	70	5	80	15	15	    	    	165	200
1715	Lincoln	Montana	4103	2140	325	45	490	175	675	55	200	1230	1310
1716	McCone	Montana	390	245	55	    	60	10	15	    	5	150	180
1717	Madison	Montana	1402	920	115	10	150	45	115	15	35	490	575
1718	Meagher	Montana	460	285	40	5	50	15	45	5	15	155	180
1719	Mineral	Montana	791	470	45	5	80	35	135	    	20	250	245
1720	Missoula	Montana	12163	7195	885	125	1300	580	1560	40	475	3480	4900
1721	Musselshell	Montana	1039	605	85	5	145	30	110	10	50	335	410
1722	Park	Montana	2597	1655	200	30	315	90	220	10	75	790	1160
1723	Petroleum	Montana	93	60	5	    	15	    	5	    	5	40	30
1724	Phillips	Montana	1014	590	105	10	145	55	80	    	30	330	435
1725	Pondera	Montana	1364	840	150	10	195	45	90	5	30	465	630
1726	Powder River	Montana	361	235	40	    	40	20	20	    	10	140	155
1727	Powell	Montana	1190	745	80	5	135	40	140	10	35	375	495
1728	Prairie	Montana	340	210	45	5	45	5	20	    	10	125	155
1729	Ravalli	Montana	7041	4275	600	115	765	245	740	50	250	2250	2710
1730	Richland	Montana	1976	1125	230	15	300	75	160	10	65	640	855
1731	Roosevelt	Montana	1824	980	200	30	230	155	150	10	70	565	705
1732	Rosebud	Montana	1295	695	80	10	155	155	130	10	60	370	415
1733	Sanders	Montana	2302	1345	195	25	245	80	300	25	85	735	805
1734	Sheridan	Montana	1174	740	155	10	175	30	50	5	5	430	550
1735	Silver Bow	Montana	7472	4410	470	70	1035	285	905	45	250	2140	3210
1736	Stillwater	Montana	1472	915	145	10	180	55	125	10	30	490	595
1737	Sweet Grass	Montana	760	485	80	5	105	15	45	5	20	265	345
1738	Teton	Montana	1348	805	160	5	175	60	95	10	40	460	575
1739	Toole	Montana	940	585	85	10	130	30	70	    	30	290	425
1740	Treasure	Montana	183	125	20	    	30	    	5	    	5	70	80
1741	Valley	Montana	1818	1145	180	25	230	50	125	10	55	615	770
1742	Wheatland	Montana	495	340	40	5	40	5	50	    	15	180	210
1743	Wibaux	Montana	251	145	25	5	40	5	15	5	10	85	105
1744	Yellowstone	Montana	20834	13050	1540	135	2430	735	2195	90	660	6230	8985
1745	Unknown	Montana	5	    	    	    	    	    	5	    	    	    	5
1747	"Nebraska, total"	Nebraska	281744	181667	22441	2170	34844	10138	22176	729	7579	87439	130355
1748	Adams	Nebraska	5922	3980	435	40	675	200	445	20	130	1850	2875
1749	Antelope	Nebraska	1710	1080	215	10	265	30	75	    	35	600	820
1750	Arthur	Nebraska	106	60	15	    	20	    	10	    	    	35	45
1751	Banner	Nebraska	121	75	20	    	15	    	5	    	5	45	55
1752	Blaine	Nebraska	103	60	10	    	20	    	10	    	5	35	45
1753	Boone	Nebraska	1503	945	215	5	235	25	55	5	20	555	740
1754	Box Butte	Nebraska	1981	1285	165	25	240	60	155	5	45	600	970
1755	Boyd	Nebraska	763	420	105	10	165	20	30	5	10	255	385
1756	Brown	Nebraska	931	615	100	    	125	15	50	5	20	325	450
1757	Buffalo	Nebraska	5715	3685	455	30	705	235	435	15	155	1770	2685
1758	Burt	Nebraska	2086	1325	230	10	300	55	105	10	55	715	980
1759	Butler	Nebraska	1941	1230	230	10	260	60	105	    	45	685	920
1760	Cass	Nebraska	3720	2375	290	30	495	130	295	5	100	1145	1655
1761	Cedar	Nebraska	2191	1345	300	10	370	45	90	    	30	765	1110
1762	Chase	Nebraska	1019	680	120	5	135	30	40	    	10	370	500
1763	Cherry	Nebraska	1322	810	150	10	195	35	90	5	30	440	615
1764	Cheyenne	Nebraska	2126	1325	200	15	295	70	165	5	50	675	1020
1765	Clay	Nebraska	1552	940	200	10	230	40	90	5	35	530	725
1766	Colfax	Nebraska	1980	1240	245	5	350	45	70	5	20	670	1040
1767	Cuming	Nebraska	2300	1485	300	15	360	55	75	    	10	840	1145
1768	Custer	Nebraska	3023	1905	335	25	445	95	170	5	45	1020	1470
1769	Dakota	Nebraska	2816	1680	160	20	380	145	280	15	135	795	1205
1770	Dawes	Nebraska	1648	1050	135	15	240	65	105	5	35	510	800
1771	Dawson	Nebraska	4160	2680	385	30	560	150	260	10	85	1350	1950
1772	Deuel	Nebraska	584	390	60	    	80	15	30	    	10	210	275
1773	Dixon	Nebraska	1354	855	150	10	185	60	70	    	25	455	645
1774	Dodge	Nebraska	7779	5070	650	45	1055	220	535	25	180	2435	3730
1775	Douglas	Nebraska	63227	41255	3350	530	6680	2495	6540	170	2205	17835	28490
1776	Dundy	Nebraska	623	390	75	5	105	15	20	5	10	205	330
1777	Fillmore	Nebraska	1617	1005	175	10	275	45	90	    	20	540	810
1778	Franklin	Nebraska	1100	695	110	10	165	30	60	    	30	375	520
1779	Frontier	Nebraska	609	360	70	5	105	20	35	5	10	195	295
1780	Furnas	Nebraska	1568	995	135	15	240	45	95	5	40	500	775
1781	Gage	Nebraska	5558	3420	420	175	650	345	410	15	125	1655	2540
1782	Garden	Nebraska	616	425	45	    	75	15	45	    	10	210	280
1783	Garfield	Nebraska	606	360	65	    	105	25	35	    	15	195	290
1784	Gosper	Nebraska	629	415	70	5	70	20	35	    	15	235	270
1785	Grant	Nebraska	175	110	25	    	25	5	10	    	    	70	75
1786	Greeley	Nebraska	745	460	75	10	115	35	35	    	15	250	350
1787	Hall	Nebraska	8916	5855	630	65	1025	300	775	15	250	2790	4045
1788	Hamilton	Nebraska	1794	1125	220	15	250	45	95	5	40	610	835
1789	Harlan	Nebraska	1004	710	80	5	130	20	55	    	5	365	475
1790	Hayes	Nebraska	182	110	25	5	25	5	15	    	    	60	85
1791	Hitchock	Nebraska	864	535	105	5	130	30	45	    	15	300	405
1792	Holt	Nebraska	2723	1645	325	20	450	85	145	5	50	960	1275
1793	Hooker	Nebraska	253	170	25	5	35	5	10	    	5	80	130
1794	Howard	Nebraska	1385	890	160	5	185	45	75	5	20	480	650
1795	Jefferson	Nebraska	2289	1490	200	20	305	65	140	5	65	740	1090
1796	Johnson	Nebraska	1224	805	130	10	155	25	75	    	25	405	620
1797	Kearney	Nebraska	1454	930	160	30	170	70	65	    	30	500	675
1798	Keith	Nebraska	2043	1385	125	15	230	70	170	10	35	675	870
1799	Keya Paha	Nebraska	249	145	35	    	35	15	15	    	5	85	115
1800	Kimball	Nebraska	1001	645	85	5	130	25	70	10	30	340	465
1801	Knox	Nebraska	2600	1560	335	25	425	80	125	10	40	930	1220
1802	Lancaster	Nebraska	31722	21290	1775	230	3085	1280	2970	55	1035	9170	14660
1803	Lincoln	Nebraska	5534	3425	420	30	665	190	570	20	215	1580	2520
1804	Logan	Nebraska	184	110	30	    	30	5	5	5	    	70	85
1805	Loup	Nebraska	160	95	15	    	30	5	15	    	    	60	70
1806	McPherson	Nebraska	105	60	20	    	15	5	5	    	    	45	45
1807	Madison	Nebraska	6290	4025	515	50	820	240	490	10	140	1935	3015
1808	Merrick	Nebraska	1789	1060	205	15	260	65	125	10	50	590	805
1809	Morrill	Nebraska	1160	725	100	20	170	40	85	5	15	380	505
1810	Nance	Nebraska	993	600	110	5	145	35	65	5	30	335	440
1811	Nemaha	Nebraska	1724	1120	155	20	225	70	110	    	25	550	840
1812	Nuckolls	Nebraska	1563	1015	200	5	200	40	85	5	15	560	765
1814	Otoe	Nebraska	3335	2250	275	15	430	85	220	    	60	1085	1655
1815	Pawnee	Nebraska	988	680	100	5	115	20	45	5	20	365	465
1816	Perkins	Nebraska	750	495	70	    	120	25	25	    	15	260	375
1817	Phelps	Nebraska	2037	1330	170	10	260	100	135	5	30	665	965
1818	Pierce	Nebraska	1624	975	220	10	265	45	75	    	35	555	800
1819	Platte	Nebraska	5282	3555	480	30	655	175	285	10	95	1750	2505
1820	Polk	Nebraska	1339	870	150	    	195	35	55	5	30	470	655
1821	Red Willow	Nebraska	2521	1655	205	20	315	90	180	10	50	825	1160
1822	Richardson	Nebraska	2541	1630	220	10	355	60	185	10	70	805	1215
1823	Rock	Nebraska	424	270	50	5	65	15	20	    	    	145	210
1824	Saline	Nebraska	2806	1800	270	20	400	80	175	5	55	920	1365
1825	Sarpy	Nebraska	9962	6210	590	90	1100	475	995	60	445	2760	3905
1826	Saunders	Nebraska	3439	2185	315	25	480	115	220	10	90	1130	1585
1827	Scotts Bluff	Nebraska	8154	5020	640	55	1045	255	815	50	275	2460	3605
1828	Seward	Nebraska	2884	1905	275	15	365	110	155	    	60	955	1390
1829	Sheridan	Nebraska	1580	1055	145	10	210	45	85	5	25	555	730
1830	Sherman	Nebraska	935	605	100	5	125	15	60	    	25	330	425
1831	Sioux	Nebraska	224	150	30	    	35	    	10	    	    	80	105
1832	Stanton	Nebraska	878	515	115	    	135	35	55	    	20	300	395
1833	Thayer	Nebraska	1813	1170	200	10	255	60	85	5	25	665	875
1834	Thomas	Nebraska	200	125	20	    	25	5	15	    	10	65	95
1835	Thurston	Nebraska	1199	670	120	15	150	120	90	5	30	380	480
1836	Valley	Nebraska	1286	825	150	10	185	30	65	    	20	445	640
1837	Washington	Nebraska	2870	1895	210	15	380	95	180	10	85	935	1310
1838	Wayne	Nebraska	1603	1040	175	15	240	50	65	    	15	540	790
1839	Webster	Nebraska	1156	715	120	10	185	30	70	5	20	395	535
1840	Wheeler	Nebraska	203	120	30	    	30	10	15	    	    	70	85
1841	York	Nebraska	2971	1965	280	20	425	90	155	    	35	985	1490
1842	Unknown	Nebraska	6	5	    	    	    	    	    	    	    	    	5
1844	"Nevada, total"	Nevada	251005	169402	13323	2393	22829	9640	26372	772	6274	83443	97480
1845	Churchill	Nevada	3459	2210	270	25	405	140	300	20	90	1165	1410
1846	Clark	Nevada	165246	111595	8155	1655	14685	6355	17995	530	4275	54320	63665
1847	Douglas	Nevada	6708	4850	450	55	530	210	480	5	125	2460	2615
1848	Elko	Nevada	3152	1895	185	25	350	240	315	10	130	1015	1125
1849	Esmeralda	Nevada	205	120	10	    	25	15	30	5	    	70	65
1850	Eureka	Nevada	222	135	20	5	20	5	35	    	    	85	75
1851	Humboldt	Nevada	1554	950	90	15	175	100	165	5	55	510	535
1852	Lander	Nevada	554	310	30	5	45	55	85	5	20	160	165
1853	Lincoln	Nevada	789	505	60	5	100	40	60	5	15	285	300
1854	Lyon	Nevada	6212	4165	390	50	530	225	695	25	130	2210	2235
1855	Mineral	Nevada	1186	745	70	15	130	50	125	5	45	400	450
1856	Nye	Nevada	7085	4950	360	50	530	190	775	45	185	2590	2330
1857	Carson City	Nevada	9361	6600	560	75	945	340	650	15	175	3145	4145
1858	Pershing	Nevada	607	365	50	5	90	20	55	    	20	215	230
1859	Storey 	Nevada	467	325	25	5	35	20	45	    	15	175	160
1860	Washoe	Nevada	42627	28730	2475	380	4015	1570	4425	80	950	14130	17320
1861	White Pine	Nevada	1567	935	135	20	215	70	145	15	30	505	650
1862	Unknown	Nevada	4	    	5	    	    	    	    	    	    	    	5
1864	"New Hampshire, total"	Nevada	189845	126585	9617	1323	17943	6420	19992	799	7166	56910	81721
1865	Belknap	Nevada	11215	7760	630	65	955	350	1045	45	365	3655	4805
1866	Carroll	Nevada	9230	6325	640	65	840	290	760	35	275	3145	3855
1867	Cheshire	Nevada	12664	8695	625	100	1170	440	1205	45	385	3985	5540
1868	Coos	Nevada	8352	5295	525	65	1025	250	900	40	255	2570	3575
1869	Grafton	Nevada	13860	9315	835	100	1390	405	1240	55	520	4415	6025
1870	Hillsboro	Nevada	51840	34390	2185	340	4880	1805	5940	230	2070	14720	22640
1871	Merrimack	Nevada	21809	14220	1055	180	2055	915	2340	80	960	6170	9580
1872	Rockingham	Nevada	36331	24190	1880	240	3360	1230	3890	160	1380	10915	15240
1873	Strafford	Nevada	16502	10980	765	105	1500	485	1880	90	700	4765	7005
1874	Sullivan	Nevada	8028	5410	475	65	765	240	795	20	255	2570	3440
1875	Unknown	Nevada	14	10	    	    	    	    	    	    	5	5	5
1877	"New Jersey, total"	Nevada	1316681	899596	63082	10944	142666	51178	113585	3809	31821	399865	613294
1878	Atlantic	Nevada	41081	27745	1770	350	4330	1840	3880	85	1080	12185	18825
1879	Bergen	Nevada	150768	110480	7585	1055	16120	3480	9560	325	2165	49435	74870
1880	Burlington	Nevada	63243	42665	3545	595	7110	2500	5025	155	1650	19670	28600
1881	Camden	Nevada	79933	51215	4295	735	9735	3630	7695	250	2380	23345	36140
1882	Cape May	Nevada	24598	17060	1325	215	2720	965	1695	75	540	7780	11465
1883	Cumberland	Nevada	25406	16025	990	375	2575	1520	2880	100	940	6995	10970
1884	Essex	Nevada	115951	74295	4565	1105	12010	6965	13405	395	3210	31930	51460
1885	Gloucester	Nevada	37037	23365	2125	285	4720	1530	3655	140	1215	10750	16265
1886	Hudson	Nevada	79376	51270	3190	820	8505	3885	8980	405	2320	22095	35245
1887	Hunterdon	Nevada	14579	10070	800	230	1565	620	975	30	290	4680	6590
1888	Mercer	Nevada	55330	37000	2245	835	5605	3555	4665	120	1305	16080	25600
1889	Middlesex	Nevada	106841	73735	4915	820	11520	3610	9205	300	2735	33125	49285
1890	Monmouth	Nevada	92125	62175	4820	660	10785	3320	7830	295	2240	27555	43345
1891	Morris	Nevada	60636	43115	3230	460	6405	1760	4430	110	1125	19370	28615
1892	Ocean	Nevada	127412	94740	6185	525	12995	2780	7610	320	2255	41930	63700
1893	Passaic	Nevada	72747	48455	3035	720	7495	3090	7485	265	2200	21110	33020
1894	Salem	Nevada	12421	7940	790	70	1565	490	1155	50	360	3720	5535
1895	Somerset	Nevada	36328	25755	1815	225	3835	1255	2645	55	740	11465	17105
1896	Sussex	Nevada	17109	10855	835	145	1995	680	1865	65	670	4975	7330
1897	Union	Nevada	87045	60415	4130	595	9065	3155	7530	215	1940	26695	41415
1898	Warren	Nevada	16696	11215	885	115	2015	540	1420	50	455	4975	7905
1899	Unknown	Nevada	19	10	    	    	5	5	    	    	    	5	5
1901	"New Mexico, total"	New Mexico	262695	150981	21520	3401	30899	14511	28618	2136	10629	77231	101741
1902	Bernalillo	New Mexico	77972	47295	6165	760	9060	3550	8145	460	2535	22865	32850
1903	Catron	New Mexico	728	435	80	5	80	35	70	5	20	255	255
1904	Chaves	New Mexico	11838	7075	900	155	1410	480	1240	90	490	3565	4870
1905	Cibola	New Mexico	3417	1585	305	55	495	290	450	45	195	940	1065
1906	Colfax	New Mexico	2907	1775	245	20	360	85	295	25	105	920	1190
1907	Curry	New Mexico	6451	3555	485	70	865	330	745	70	330	1740	2580
1908	De Baca	New Mexico	629	385	65	10	75	25	50	5	15	205	290
1909	Dona Ana	New Mexico	21976	12770	2125	415	2325	1155	2100	200	885	6800	8130
1910	Eddy	New Mexico	10333	5770	920	115	1380	490	1115	105	435	3050	4200
1911	Grant	New Mexico	6391	3690	600	95	760	255	675	65	250	2035	2410
1912	Guadalupe	New Mexico	911	450	85	15	105	45	150	10	55	260	295
1913	Harding	New Mexico	269	175	30	    	30	10	20	    	5	95	120
1914	Hidalgo	New Mexico	1012	535	70	15	120	60	135	25	55	300	355
1915	Lea	New Mexico	9469	5090	815	95	1330	505	1060	125	450	2755	3595
1916	Lincoln	New Mexico	3720	2385	330	40	415	155	295	20	80	1240	1445
1917	Los Alamos	New Mexico	2154	1535	240	5	210	65	80	5	15	760	1045
1918	Luna	New Mexico	5239	3295	405	100	535	200	475	50	180	1760	1970
1919	McKinley	New Mexico	6791	3035	485	190	975	1085	625	55	340	1715	2100
1920	Mora	New Mexico	1097	520	110	15	140	40	175	15	85	325	360
1921	Otero	New Mexico	8587	5185	715	110	915	460	835	65	300	2600	3260
1922	Quay	New Mexico	2466	1450	190	25	295	110	300	20	75	745	945
1923	Rio Arriba	New Mexico	6782	2990	555	115	850	550	1125	110	490	1655	2145
1924	Roosevelt	New Mexico	3029	1700	275	35	435	115	315	30	125	860	1275
1925	Sandoval	New Mexico	11277	6855	860	120	1140	720	1105	60	415	3405	4425
1926	San Jaun	New Mexico	13744	6875	1150	260	1820	1260	1520	130	725	3750	4670
1927	San Miguel	New Mexico	4858	2375	325	80	530	330	850	50	320	1245	1590
1928	Santa Fe	New Mexico	16233	9870	1180	190	1685	895	1770	80	565	4720	6475
1929	Sierra	New Mexico	4043	2670	265	25	450	80	435	25	95	1495	1525
1930	Socorro	New Mexico	2417	1235	240	30	320	170	275	25	125	695	845
1931	Taos	New Mexico	4611	2440	395	75	560	240	630	50	220	1260	1660
1932	Torrance	New Mexico	2160	1070	165	35	260	135	305	35	155	600	675
1933	Union	New Mexico	991	605	100	5	135	45	70	5	25	335	415
1934	Valencia	New Mexico	8154	4290	640	120	835	530	1175	85	480	2260	2695
1935	Unknown	New Mexico	39	20	5	    	10	    	5	    	    	15	15
1937	"New York, total"	New York	2965627	1919505	154905	31864	318101	120425	311989	13742	95096	851461	1318275
1938	Albany	New York	52367	35065	2540	485	5650	1720	5230	155	1520	14715	24835
1939	Allegany	New York	9292	5750	635	105	1015	325	1005	70	385	2795	3770
1940	Bronx	New York	160213	95830	6545	2470	16705	11155	20325	1000	6185	38850	68690
1941	Broome	New York	43523	28990	2430	470	4375	1690	4150	130	1290	12695	19490
1942	Cattaraugus	New York	16843	10410	940	225	1905	795	1845	100	620	4805	7015
1943	Cayuga	New York	14622	9790	690	105	1610	550	1330	60	485	4310	6535
1944	Chautauqua	New York	29796	19185	1820	275	3560	975	2810	165	1005	8905	13270
1945	Chemung	New York	19404	12365	1055	160	2110	670	2230	120	695	5505	8520
1946	Chenango	New York	10378	6535	505	80	1075	360	1285	70	465	3020	4225
1947	Clinton	New York	13349	7620	930	120	1780	505	1725	85	585	3570	5380
1948	Columbia	New York	12889	8530	635	155	1370	420	1320	50	410	3945	5620
1949	Cortland	New York	8306	5370	380	60	830	290	995	40	340	2380	3515
1950	Delaware	New York	11108	7065	675	100	1255	350	1130	90	445	3430	4580
1951	Dutchess	New York	44940	27600	2290	665	4620	2485	5175	230	1875	12550	18495
1952	Erie	New York	191680	121000	12235	1970	25435	6505	18230	700	5605	55420	87970
1953	Essex	New York	7879	4925	515	65	1055	300	715	55	245	2400	3395
1954	Franklin	New York	9519	5345	625	190	1165	715	1060	60	360	2570	3825
1955	Fulton	New York	11565	7745	490	100	1050	450	1255	60	415	3365	5030
1956	Genesee	New York	11233	7355	640	80	1285	320	1090	55	410	3330	5010
1957	Greene	New York	9946	6425	505	65	1060	315	1120	60	400	3035	4115
1958	Hamilton	New York	1376	1000	95	    	125	20	95	5	35	510	575
1959	Herkimer	New York	14396	9530	715	115	1505	435	1415	80	600	4295	6390
1960	Jefferson	New York	17594	10620	1140	160	2105	660	2050	120	740	4950	7400
1961	Kings	New York	299141	186425	14720	3945	32615	16835	33600	1635	9365	80675	131750
1962	Lewis	New York	4884	2930	435	40	600	160	500	35	185	1510	1970
1963	Livingston	New York	10203	6590	550	95	1050	410	1035	65	410	3015	4185
1964	Madison	New York	11358	7170	720	95	1320	415	1150	50	435	3380	4815
1965	Monroe	New York	123838	82940	6395	1090	11660	4155	12880	370	4350	35870	55435
1966	Montgomery	New York	13247	9200	585	120	1195	425	1205	60	455	3955	6145
1967	Nassau	New York	238398	163275	14610	1765	26510	6575	19175	850	5635	76655	111480
1968	New York	New York	208904	145390	7565	2825	17845	8450	22360	660	3810	59710	97975
1969	Niagara 	New York	45822	28675	3005	330	5875	1390	4840	210	1500	13515	20285
1970	Oneida	New York	50858	31885	2750	690	5400	2325	5620	245	1945	14320	22275
1971	Onondaga	New York	82079	54260	4525	710	8600	2600	8285	295	2805	23845	36915
1972	Ontario	New York	17267	11555	920	115	1665	565	1770	70	605	5235	7405
1973	Orange	New York	47249	28295	2080	495	5030	2150	6280	300	2620	12425	19315
1974	Orleans	New York	7603	4785	380	75	790	300	920	40	315	2170	3065
1975	Oswego	New York	20879	11975	1325	205	2405	795	2820	195	1160	5670	8130
1976	Otsego	New York	11816	7735	690	130	1240	395	1145	55	425	3590	5105
1977	Putnam	New York	11716	7580	555	80	1145	450	1415	55	440	3395	4830
1978	Queens	New York	297996	202140	14810	3130	30645	11115	28360	1230	6565	87145	139975
1979	Rensselaer	New York	26790	17630	1360	185	2945	860	2805	100	905	7890	11860
1980	Richmond	New York	65410	38200	3290	645	7380	3025	9165	550	3155	17090	26815
1981	Rockland	New York	42192	27370	1905	785	4080	2460	4120	155	1315	12250	17785
1982	St Lawrence	New York	20972	11705	1600	205	2955	850	2570	190	895	5835	8445
1983	Saratoga	New York	29134	18690	1660	360	3140	1190	2995	120	980	8550	12265
1984	Schnectady	New York	30690	20575	1850	280	3450	955	2660	100	820	9225	14445
1985	Schoharie	New York	5955	3670	380	55	685	245	650	40	230	1810	2390
1986	Schuyler	New York	3770	2360	225	40	435	135	415	20	140	1140	1505
1987	Seneca	New York	6575	4290	360	50	630	200	760	30	255	2000	2750
1988	Steuben	New York	19682	12210	1255	205	2245	665	2160	120	825	5730	8200
1989	Suffolk	New York	219289	135275	11120	2290	24045	8375	27325	1325	9535	61570	91035
1990	Sullivan	New York	15257	9250	740	195	1510	865	1885	90	720	4590	5775
1991	Tioga	New York	9146	5825	700	70	960	310	920	40	320	2760	3670
