id	county	state	total	retire_workers	retire_wives_husbands	retire_children	survivor_widows	survivor_children	disability_workers	disability_wives_husbands	disability_children	men65plus	women65plus
1644	Saline	Missouri	3305	2251	107	40	419	151	313	2	24	1137	1471
1645	Schuyler	Missouri	592	387	31	2	81	11	73	    	7	211	236
1646	Scotland	Missouri	690	438	35	2	138	15	55	1	6	257	306
1647	Scott	Missouri	5241	3069	185	31	785	233	852	10	79	1614	2026
1648	Shannon	Missouri	1048	591	39	11	124	40	222	5	17	340	338
1649	Shelby	Missouri	1072	687	64	4	202	24	81	1	8	391	496
1650	Stoddard	Missouri	4342	2709	172	20	587	121	669	7	55	1466	1647
1651	Stone	Missouri	4543	3350	155	17	380	84	518	3	34	1803	1501
1652	Sullivan	Missouri	873	572	37	4	130	25	95	1	7	308	368
1653	Taney	Missouri	5784	4143	168	21	577	130	689	7	50	2234	2046
1654	Texas	Missouri	2821	1773	98	18	337	90	459	5	44	947	1010
1655	Vernon	Missouri	2767	1803	93	21	359	103	350	3	36	955	1117
1656	Warren	Missouri	3075	2127	128	14	334	85	349	4	34	1195	1070
1657	Washington	Missouri	2573	1367	83	20	363	108	570	11	51	825	758
1658	Wayne	Missouri	2383	1398	78	14	284	59	507	9	35	830	724
1659	Webster	Missouri	3168	1951	132	13	419	97	498	6	51	1115	1076
1660	Worth	Missouri	371	237	19	1	74	9	28	1	3	138	164
1661	Wright	Missouri	2557	1547	111	18	347	85	401	5	44	881	910
1663	"Montana, total"	Montana	105229	70766	4653	506	13280	3147	11768	134	976	40102	40063
1664	Beaverhead	Montana	1033	708	39	2	117	32	122	2	10	404	382
1665	Big Horn	Montana	820	501	28	5	113	62	96	2	10	282	299
1666	Blaine	Montana	673	452	36	8	91	17	59	2	8	274	263
1667	Broadwater	Montana	599	405	26	2	62	15	81	1	9	236	200
1668	Carbon	Montana	1276	890	70	5	160	29	111	3	9	538	490
1669	Carter	Montana	179	115	12	1	29	5	15	    	1	73	80
1670	Cascade	Montana	9938	6773	384	49	1240	275	1112	12	92	3678	3874
1671	Chouteau	Montana	842	574	68	4	136	15	43	    	2	376	352
1672	Custer	Montana	1642	1139	65	10	201	50	163	2	12	628	672
1673	Daniels	Montana	389	260	24	    	73	7	19	1	1	175	157
1674	Dawson	Montana	1210	825	61	8	180	32	90	1	14	499	482
1675	Deer Lodge	Montana	1764	1160	64	11	219	43	249	2	17	632	702
1676	Fallon	Montana	430	287	26	3	72	13	29	    	2	180	166
1677	Fergus	Montana	1817	1271	94	6	257	43	138	1	9	756	759
1678	Flathead	Montana	8894	5892	408	37	1056	270	1125	14	91	3379	3137
1679	Gallatin	Montana	5068	3617	252	19	581	138	422	4	33	2021	1988
1680	Garfield	Montana	164	109	12	2	31	4	4	    	1	75	73
1681	Glacier	Montana	1002	657	40	9	136	49	100	1	10	374	387
1682	Golden Valley	Montana	143	94	9	1	16	1	25	    	1	67	44
1683	Granite	Montana	391	257	19	2	58	10	40	1	4	160	143
1684	Hill	Montana	1657	1070	71	16	276	69	135	2	18	598	701
1685	Jefferson	Montana	1010	649	33	10	106	51	147	2	11	362	326
1686	Judith Basin	Montana	312	212	21	1	46	9	21	1	1	149	114
1687	Lake	Montana	3101	2119	146	17	344	105	334	3	35	1256	1095
1688	Lewis And Clark	Montana	6296	4332	179	29	643	237	795	4	76	2248	2373
1689	Liberty	Montana	327	205	37	2	67	9	8	    	2	154	136
1690	Lincoln	Montana	2869	1658	126	11	351	86	585	10	42	1046	817
1691	McCone	Montana	251	169	19	2	38	11	8	1	    	114	102
1692	Madison	Montana	913	651	40	2	94	19	99	2	7	382	321
1693	Meagher	Montana	282	192	12	2	35	6	35	    	3	111	104
1694	Mineral	Montana	567	351	16	2	57	19	114	1	6	202	156
1695	Missoula	Montana	8652	5709	355	43	1013	333	1099	9	92	3121	3283
1696	Musselshell	Montana	678	443	34	4	95	15	79	1	6	279	238
1697	Parle	Montana	1664	1154	66	7	211	45	163	2	14	606	693
1698	Petroleum	Montana	57	38	4	    	10	2	4	    	1	28	17
1699	Phillips	Montana	631	412	39	5	96	17	53	1	6	255	246
1700	Pondera	Montana	922	634	58	2	154	11	57	1	6	392	398
1701	Powder River	Montana	230	159	14	1	36	10	13	    	1	102	87
1702	Powell	Montana	814	552	27	2	107	14	105	1	6	308	310
1703	Prairie	Montana	216	149	17	1	32	3	14	    	1	99	86
1704	Ravalli	Montana	4633	3069	212	27	544	122	600	8	51	1816	1588
1705	Richland	Montana	1323	848	79	5	212	45	117	2	13	523	521
1706	Roosevelt	Montana	1128	716	70	6	163	66	96	1	9	439	436
1707	Rosebud	Montana	815	509	29	6	109	56	94	2	9	307	257
1708	Sanders	Montana	1553	988	63	10	173	39	253	5	19	581	492
1709	Sheridan	Montana	814	554	59	5	144	14	38	1	2	350	346
1710	Silver Bow	Montana	5422	3521	197	27	773	146	705	6	45	1912	2219
1711	Stillwater	Montana	971	669	52	2	118	28	98	2	4	401	348
1712	Sweet Grass	Montana	455	313	27	2	72	5	33	1	3	187	202
1713	Teton	Montana	924	601	63	4	146	29	70	1	8	382	353
1714	Toole	Montana	677	465	36	4	96	15	54	    	5	261	288
1715	Treasure	Montana	129	94	7	1	22	1	7	    	2	53	58
1716	Valley	Montana	1192	833	67	9	160	25	87	3	8	499	459
1717	Wheatland	Montana	313	225	15	1	30	3	37	    	4	129	120
1718	Wibaux	Montana	165	106	9	2	30	3	12	1	1	68	68
1719	Yellowstone	Montana	14988	10396	623	55	1847	379	1544	15	129	5602	6049
1721	"Nebraska, total"	Nebraska	198419	140017	8795	804	25756	5323	16129	116	1480	76400	84927
1722	Adams	Nebraska	4241	3078	187	14	529	101	310	2	20	1640	1906
1723	Antelope	Nebraska	1093	762	79	1	172	14	58	1	8	480	462
1724	Arthur	Nebraska	68	45	6	    	8	4	6	    	    	29	25
1725	Banner	Nebraska	94	63	9	    	14	5	3	    	    	43	38
1726	Blaine	Nebraska	57	36	3	    	10	4	3	    	1	21	25
1727	Boone	Nebraska	956	671	78	1	149	15	36	1	2	431	416
1728	Box Butte	Nebraska	1365	957	67	7	185	37	100	1	9	535	601
1729	Boyd	Nebraska	441	273	30	3	103	8	22	1	1	175	212
1730	Brown	Nebraska	598	428	34	1	84	9	42	1	3	260	249
1731	Buffalo	Nebraska	4170	2945	187	9	551	118	327	2	30	1615	1835
1732	Burt	Nebraska	1390	984	89	2	211	23	75	    	8	592	607
1733	Butler	Nebraska	1285	891	86	5	176	35	81	1	10	550	528
1734	Cass	Nebraska	2662	1818	110	13	397	69	229	1	25	1001	1090
1735	Cedar	Nebraska	1337	903	108	4	232	29	55	1	4	574	603
1736	Chase	Nebraska	716	505	45	1	115	11	33	    	4	310	319
1737	Cherry	Nebraska	851	574	52	3	141	19	57	1	3	343	363
1738	Cheyenne	Nebraska	1515	1044	83	6	224	37	109	1	11	594	665
1739	Clay	Nebraska	1087	735	80	3	181	22	59	1	6	473	453
1740	Colfax	Nebraska	1295	882	88	2	243	26	50	1	4	520	618
1741	Cuming	Nebraska	1558	1107	111	4	248	27	58	    	4	707	660
1742	Custer	Nebraska	1938	1334	120	8	305	42	118	2	9	790	848
1743	Dakota	Nebraska	1886	1247	59	9	264	72	209	2	24	658	772
1744	Dawes	Nebraska	1087	756	53	7	163	29	73	1	6	413	488
1745	Dawson	Nebraska	2921	2065	155	10	411	74	189	1	17	1195	1229
1746	Deuel	Nebraska	437	314	28	2	65	8	20	    	2	198	182
1747	Dixon	Nebraska	835	577	51	3	117	32	48	1	5	343	361
1748	Dodge	Nebraska	5577	3923	250	17	804	120	425	5	34	2183	2401
1749	Douglas	Nebraska	46953	33492	1469	207	5202	1339	4784	26	434	16643	20177
1750	Dundy	Nebraska	405	272	29	2	79	6	14	    	1	165	199
1751	Fillmore	Nebraska	1117	768	69	3	193	22	57	    	6	461	513
1752	Franklin	Nebraska	692	483	40	3	114	10	41	    	3	295	300
1753	Frontier	Nebraska	419	272	27	2	76	10	29	    	2	170	177
1754	Furnas	Nebraska	1031	692	49	6	172	25	76	1	9	399	459
1755	Gage	Nebraska	3776	2559	156	76	468	199	290	2	27	1393	1607
1756	Garden	Nebraska	422	309	18	    	55	8	28	1	1	183	171
1757	Garfield	Nebraska	356	233	21	1	66	10	24	    	2	139	160
1758	Gosper	Nebraska	442	319	25	    	64	11	20	1	2	200	171
1759	Grant	Nebraska	120	82	11	1	19	2	6	    	1	53	45
1760	Greeley	Nebraska	444	305	26	2	74	15	19	    	2	190	196
1761	Hall	Nebraska	6208	4412	248	23	752	171	550	4	47	2414	2593
1762	Hamilton	Nebraska	1291	884	90	6	196	32	74	1	7	567	526
1763	Harlan	Nebraska	690	509	31	1	90	10	48	    	1	290	293
1764	Hayes	Nebraska	122	79	8	2	19	2	11	    	1	54	45
1765	Hitchock	Nebraska	587	390	37	2	99	17	38	1	3	246	239
1766	Holt	Nebraska	1679	1105	108	6	301	45	104	1	9	718	701
1767	Hooker	Nebraska	164	118	10	1	25	3	6	    	    	68	75
1768	Howard	Nebraska	863	593	54	2	121	23	61	    	6	356	354
1769	Jefferson	Nebraska	1443	1029	75	5	201	30	90	1	9	579	635
1770	Johnson	Nebraska	781	568	41	5	105	8	51	    	5	314	356
1771	Kearney	Nebraska	959	662	61	11	137	38	46	    	6	409	400
1772	Keith	Nebraska	1454	1042	56	7	169	40	129	1	10	585	566
1773	Keya Paha	Nebraska	137	91	10	    	22	2	9	    	1	56	60
1774	Kimball	Nebraska	768	543	36	2	102	15	61	1	7	317	313
1775	Knox	Nebraska	1523	1017	108	6	266	34	83	1	7	664	653
1776	Lancaster	Nebraska	23819	17520	761	78	2451	680	2116	10	203	8778	10477
1777	Lincoln	Nebraska	3689	2517	154	11	490	89	391	4	34	1341	1585
1778	Logan	Nebraska	126	80	13	    	25	1	7	    	    	55	53
1779	Loup	Nebraska	99	60	5	    	21	3	10	    	1	38	40
1780	McPherson	Nebraska	70	45	10	    	13	1	2	    	1	40	24
1781	Madison	Nebraska	4320	3025	192	15	589	127	347	2	26	1637	1905
1782	Merrick	Nebraska	1171	785	74	4	188	31	83	1	7	498	479
1783	Morrill	Nebraska	744	509	37	4	113	17	60	1	3	307	294
1784	Nance	Nebraska	629	416	44	1	90	24	47	1	6	264	242
1785	Nemaha	Nebraska	1147	800	56	8	173	30	74	    	6	435	523
1786	Nuckolls	Nebraska	1062	756	75	3	146	19	59	1	2	464	462
1788	Otoe	Nebraska	2303	1660	105	6	299	45	172	    	14	907	1025
1789	Pawnee	Nebraska	587	437	32	2	67	10	35	    	3	250	258
1790	Perkins	Nebraska	554	394	32	    	92	12	17	1	3	238	249
1791	Phelps	Nebraska	1574	1124	74	4	220	54	92	1	6	654	670
1792	Pierce	Nebraska	1029	690	76	5	172	24	56	1	6	438	446
1793	Platte	Nebraska	3768	2777	188	8	461	101	212	1	22	1533	1619
1794	Polk	Nebraska	939	672	58	1	154	17	33	    	4	412	413
1795	Red Willow	Nebraska	1760	1259	76	8	222	46	133	2	14	711	725
1796	Richardson	Nebraska	1639	1127	77	4	248	29	138	1	13	616	720
1797	Rock	Nebraska	266	180	15	1	52	5	10	    	    	108	128
1798	Saline	Nebraska	1921	1339	101	8	282	50	132	    	12	773	848
1799	Sarpy	Nebraska	7412	5096	252	35	838	284	793	10	101	2607	2687
1800	Saunders	Nebraska	2404	1675	119	9	353	61	171	1	16	945	1010
1801	Scotts Bluff	Nebraska	5655	3874	258	22	745	129	575	5	46	2149	2361
1802	Seward	Nebraska	2058	1479	116	6	284	52	108	1	14	862	884
1803	Sheridan	Nebraska	1041	757	53	4	142	21	56	1	6	448	440
1804	Sherman	Nebraska	568	408	29	2	77	8	42	    	4	239	233
1805	Sioux	Nebraska	162	114	12	    	25	2	8	    	2	67	71
1806	Stanton	Nebraska	593	397	42	1	89	18	42	    	5	255	231
1807	Thayer	Nebraska	1193	839	75	3	185	24	61	1	6	529	519
1808	Thomas	Nebraska	119	87	7	    	16	2	8	    	    	54	47
1809	Thurston	Nebraska	707	466	42	5	92	40	56	    	3	304	265
1810	Valley	Nebraska	825	584	52	4	121	13	43	    	5	352	365
1811	Washington	Nebraska	2058	1468	84	6	287	56	143	1	13	823	850
1812	Wayne	Nebraska	1081	770	67	5	167	27	44	    	2	449	486
1813	Webster	Nebraska	736	491	49	4	116	17	53	    	5	301	308
1814	Wheeler	Nebraska	116	79	10	    	16	3	9	    	    	48	43
1815	York	Nebraska	2165	1530	125	11	329	39	123	1	8	898	965
1817	"Nevada , total"	Nevada	190993	138284	5430	901	17812	5352	21589	145	1482	76179	68451
1818	Churchill	Nevada	2287	1573	93	7	282	72	239	2	18	934	833
1819	Clark	Nevada	127816	92597	3358	621	11669	3542	14898	99	1031	50407	45741
1820	Douglas	Nevada	5286	4101	189	24	404	119	417	1	32	2385	1788
1821	Elko	Nevada	2177	1428	73	9	240	135	266	2	25	860	690
1822	Esmeralda	Nevada	143	94	5	2	14	4	22	    	2	60	43
1823	Eureka	Nevada	156	108	6	2	13	7	22	    	1	68	45
1824	Humboldt	Nevada	1098	724	34	7	132	59	130	1	10	432	358
1825	Lander	Nevada	401	243	15	1	42	25	69	1	6	134	118
1826	Lincoln	Nevada	524	356	22	2	61	19	58	1	5	227	167
1827	Lyon	Nevada	4439	3182	148	17	399	130	535	4	28	1919	1399
1828	Mineral	Nevada	718	495	22	5	70	23	92	1	7	286	234
1829	Nye	Nevada	5426	4014	147	21	396	108	692	11	36	2356	1551
1830	Carson City	Nevada	6651	4960	213	28	712	171	525	3	39	2634	2748
1831	Pershing	Nevada	428	282	15	4	62	13	47	2	4	182	145
1832	Storey	Nevada	349	266	9	2	29	7	32	1	2	155	110
1833	Washoe	Nevada	32010	23158	1027	142	3127	885	3432	15	226	12711	12069
1834	White Pine	Nevada	1080	707	48	9	159	30	112	3	10	427	409
1836	"New Hampshire, total"	New Hampshire	140370	101427	4063	544	13691	3686	15364	112	1483	52413	56338
1837	Belknap	New Hampshire	8369	6268	265	29	757	184	791	7	68	3360	3318
1838	Carroll	New Hampshire	6739	5006	264	29	658	153	579	5	45	2805	2578
1839	Cheshire	New Hampshire	9581	7122	276	39	925	236	897	6	82	3706	3908
1840	Coos	New Hampshire	5864	4031	205	28	758	141	645	6	50	2221	2329
1841	Grafton	New Hampshire	10161	7449	364	37	1061	224	918	6	102	4039	4123
1842	Hillsboro	New Hampshire	38950	27955	953	151	3731	1062	4634	31	431	13853	15994
1843	Merrimack	New Hampshire	16057	11509	451	70	1566	518	1744	8	188	5734	6728
1844	Rockingham	New Hampshire	27208	19453	787	97	2600	742	3177	27	324	10163	10407
1845	Strafford	New Hampshire	11551	8324	306	40	1072	274	1386	12	138	4169	4647
1846	Sullivan	New Hampshire	5876	4300	193	23	569	148	585	4	54	2353	2299
1848	"New Jersey, total"	New Jersey	1045588	773943	27210	4456	112621	27908	91044	691	7716	393283	457466
1849	Atlantic	New Jersey	30830	22490	729	137	3312	918	2965	15	264	11234	13352
1850	Bergen	New Jersey	128939	100725	3499	467	13506	2137	7951	63	591	52039	58809
1851	Burlington	New Jersey	50262	36569	1540	253	5716	1491	4242	30	419	19312	21018
1852	Camden	New Jersey	60469	42483	1787	272	7493	1878	5980	50	525	22071	25843
1853	Cape May	New Jersey	18654	13897	557	97	2120	533	1329	14	109	7182	8068
1854	Cumberland	New Jersey	18404	12912	384	152	1873	735	2137	16	192	6353	7713
1855	Essex	New Jersey	88209	62852	2006	417	8951	3171	9999	69	743	30793	38386
1856	Gloucester	New Jersey	28443	19518	878	114	3678	861	3071	26	297	10263	11604
1857	Hudson	New Jersey	56239	39979	1150	268	5951	1782	6574	61	474	19024	24824
1858	Hunterdon	New Jersey	12293	9119	372	114	1279	440	875	7	86	4808	5047
1859	Mercer	New Jersey	43659	32010	986	361	4380	1965	3629	18	310	15622	19400
1860	Middlesex	New Jersey	88027	65630	2124	340	9333	2155	7696	59	689	33704	37997
1861	Monmouth	New Jersey	74381	54071	2133	278	8675	1922	6628	55	619	27492	32502
1862	Morris	New Jersey	51737	39322	1509	187	5405	1151	3821	23	318	20568	22170
1863	Ocean	New Jersey	102318	80042	2582	235	10513	1602	6710	61	575	40579	46630
1864	Passaic	New Jersey	55886	41021	1260	260	5742	1535	5548	42	479	20487	24387
1865	Salem	New Jersey	9353	6487	323	30	1204	289	928	10	80	3425	3864
1866	Somerset	New Jersey	31081	23549	853	108	3223	853	2289	9	198	12156	13432
1867	Sussex	New Jersey	13571	9339	353	64	1567	446	1616	13	171	4814	5419
1868	Union	New Jersey	69764	52458	1815	255	7132	1724	5871	39	472	26576	31235
1869	Warren	New Jersey	13056	9468	376	45	1555	321	1182	9	103	4786	5760
1871	"New Mexico, total"	New Mexico	172573	112858	7846	1071	20768	6465	21228	346	1991	64298	62666
1872	Bernalillo	New Mexico	53959	36511	2401	283	6416	1722	6037	70	518	19932	21159
1873	Catron	New Mexico	470	310	28	5	45	14	62	1	3	190	138
1874	Chaves	New Mexico	7750	5207	328	47	961	228	879	14	88	2946	3002
1875	Cibola	New Mexico	2281	1239	116	22	349	131	375	8	39	816	657
1876	Colfax	New Mexico	1918	1315	93	8	222	33	224	4	20	762	709
1877	Curry	New Mexico	4038	2529	177	19	579	157	509	12	56	1406	1548
1878	De Baca	New Mexico	374	255	20	2	49	8	36	1	3	146	150
1879	Dona Ana	New Mexico	13484	9030	703	109	1508	500	1457	30	145	5333	4669
1880	Eddy	New Mexico	7184	4566	346	45	992	250	874	22	87	2727	2720
1881	Grant	New Mexico	4450	2902	234	31	560	122	540	11	50	1769	1544
1882	Guadalupe	New Mexico	477	265	22	3	55	23	98	1	8	167	139
1883	Harding	New Mexico	157	114	8	2	18	2	12	1	    	66	67
1884	Hidalgo	New Mexico	610	369	26	6	81	21	95	3	9	227	205
1885	Lea	New Mexico	6616	4140	323	28	989	242	796	19	78	2511	2383
1886	Lincoln	New Mexico	2609	1864	125	12	278	71	240	4	17	1091	905
1887	Los Alamos	New Mexico	1484	1127	92	5	161	30	65	    	4	632	643
1888	Luna	New Mexico	3363	2374	139	29	333	80	372	8	28	1411	1142
1889	McKinley	New Mexico	3397	1892	129	41	483	347	440	9	56	1125	1056
1890	Mora	New Mexico	578	313	29	2	78	24	117	1	15	208	165
1891	Otero	New Mexico	5355	3607	247	32	585	206	617	8	56	2022	1896
1892	Quay	New Mexico	1482	970	64	10	185	53	192	1	8	557	539
1893	Rio Arriba	New Mexico	3758	1987	166	33	468	212	782	19	90	1192	1107
1894	Roosevelt	New Mexico	1860	1193	86	7	290	55	210	4	17	670	750
1895	Sandoval	New Mexico	7775	5305	318	40	781	323	902	13	93	2917	2854
1896	San Jaun	New Mexico	8933	5368	421	69	1164	531	1225	26	130	3241	2854
1897	San Miguel	New Mexico	2682	1525	98	23	273	145	559	8	50	863	818
1898	Santa Fe	New Mexico	11618	7940	496	66	1247	409	1328	12	120	4283	4344
1899	Sierra	New Mexico	2591	1826	87	6	289	42	319	4	17	1093	888
1900	Socorro	New Mexico	1385	834	79	8	191	55	200	4	14	510	464
1901	Taos	New Mexico	2837	1706	136	24	334	107	474	10	45	945	951
1902	Torrance	New Mexico	1327	749	54	11	169	65	241	6	32	461	390
1903	Union	New Mexico	604	412	33	2	90	18	44	    	4	245	249
1904	Valencia	New Mexico	5150	3099	220	42	540	238	909	13	87	1828	1554
1906	"New York, total"	New York	2242828	1590295	64132	12219	241487	62527	249144	2311	20714	796617	952233
1907	Albany	New York	39405	28432	1095	194	4414	928	3992	27	325	13819	17596
1908	Allegany	New York	6546	4501	255	37	743	167	765	9	65	2454	2459
1909	Bronx	New York	108731	73009	2377	777	11082	4799	15208	165	1318	32433	47294
1910	Broome	New York	32176	23290	1043	192	3371	913	3113	23	230	11616	13525
1911	Cattaraugus	New York	11480	7911	371	56	1401	288	1339	13	103	4170	4606
1912	Cayuga	New York	10541	7641	288	43	1184	285	1006	10	84	3797	4497
1913	Chautauqua	New York	21340	15115	739	98	2637	488	2070	23	172	8013	8901
1914	Chemung	New York	14028	9796	435	61	1582	348	1658	20	128	4979	5820
1915	Chenango	New York	7079	4934	183	29	749	150	943	12	79	2493	2807
1916	Clinton	New York	9057	5789	353	46	1238	254	1255	14	106	3040	3471
1917	Columbia	New York	9436	6726	257	64	1031	237	1029	12	82	3538	3836
1918	Cortland	New York	5849	4147	148	22	595	143	728	6	61	2046	2407
1919	Delaware	New York	7715	5388	258	40	880	172	889	11	80	2918	2993
1920	Dutchess	New York	35122	23884	1038	290	3708	1429	4318	41	414	12287	13725
1921	Erie	New York	143811	99073	5176	829	19728	3735	14033	116	1123	52031	61575
1922	Essex	New York	5486	3800	193	29	738	154	528	7	39	2072	2165
1923	Franklin	New York	6212	3908	226	75	792	364	773	12	61	2038	2385
1924	Fulton	New York	8039	5847	195	36	736	230	912	10	75	2898	3311
1925	Genesee	New York	8360	5937	254	32	995	185	870	8	79	3045	3462
1926	Greene	New York	7207	5039	204	28	770	154	924	9	82	2697	2725
1927	Hamilton	New York	1033	803	38	3	95	9	79	2	5	456	380
1928	Herkimer	New York	9730	7041	264	41	1029	220	1029	9	97	3546	4092
1929	Jefferson	New York	11901	7947	432	63	1455	328	1532	19	125	4163	4723
1930	Kings	New York	206066	141512	5232	1284	22293	7416	26053	271	2004	67112	89972
1931	Lewis	New York	3342	2216	161	12	441	79	395	6	30	1275	1241
1932	Livingston	New York	7605	5343	225	42	803	217	872	11	88	2744	2899
1933	Madison	New York	8203	5694	293	37	967	215	907	9	81	3020	3215
1934	Monroe	New York	96520	70343	2855	447	9371	2234	10269	59	941	34746	40506
1935	Montgomery	New York	9226	6904	218	45	862	216	891	8	80	3343	4072
1936	Nassau	New York	203502	150424	6795	798	22522	4097	17150	162	1552	81603	86860
1937	New York	New York	164601	125441	3152	951	13584	3946	16600	109	816	55995	78414
1938	Niagara	New York	34649	23679	1255	135	4495	783	3956	39	305	12681	14138
1939	Oneida	New York	35327	24191	1065	287	3917	1202	4254	37	375	12133	14774
1940	Onondaga	New York	62214	44910	1961	289	6661	1430	6368	44	552	22684	26355
1941	Ontario	New York	12736	9233	384	51	1264	314	1361	12	113	4698	5114
1942	Orange	New York	35108	23119	847	191	3813	1240	5280	54	566	11550	13731
1943	Orleans	New York	5525	3810	158	31	603	134	719	8	64	1944	2114
1944	Oswego	New York	15114	9692	536	69	1811	444	2318	30	211	5179	5568
1945	Otsego	New York	8249	5857	259	46	904	223	872	9	79	3048	3353
1946	Putnam	New York	9603	6678	251	39	906	307	1291	12	121	3463	3585
1947	Queens	New York	225863	166247	5751	1127	22810	5513	22651	217	1548	79496	102897
1948	Rensselaer	New York	19850	14125	545	79	2202	469	2224	14	190	7145	8249
1949	Richmond	New York	51047	32515	1376	270	5708	1716	8488	112	860	16384	19830
1950	Rockland	New York	34480	24676	833	341	3319	1474	3499	27	311	12723	13652
1951	St Lawrence	New York	14279	8963	614	79	2081	421	1944	26	152	4937	5383
1952	Saratoga	New York	22169	15555	713	136	2450	678	2391	21	228	8176	8614
1953	Schnectady	New York	22963	16691	792	121	2623	543	2012	12	169	8592	10064
1954	Schoharie	New York	4112	2769	136	22	484	129	522	6	43	1512	1518
1955	Schuyler	New York	2722	1849	88	20	310	77	348	3	28	996	997
1956	Seneca	New York	4690	3311	141	19	460	119	584	4	51	1727	1826
1957	Steuben	New York	13938	9579	497	80	1630	349	1641	16	144	4962	5517
1958	Suffolk	New York	174786	118241	4866	1003	19101	5038	24010	226	2299	62240	67516
1959	Sullivan	New York	10711	7224	282	82	1083	417	1464	16	141	3970	3886
1960	Tioga	New York	6560	4610	290	29	707	165	688	7	65	2485	2419
1961	Tompkins	New York	9051	6601	303	44	872	249	907	4	71	3289	3869
1962	Ulster	New York	23537	16139	669	124	2598	664	3019	28	296	8359	9268
1963	Warren	New York	9238	6492	298	49	1047	240	1005	13	92	3341	3711
1964	Washington	New York	7891	5460	262	36	919	178	935	10	90	2804	3142
1965	Wayne	New York	12273	8317	313	180	1086	794	1417	11	154	4192	4533
1966	Westchester	New York	126073	95812	3582	511	12842	2595	9877	73	780	48277	57303
1967	Wyoming	New York	5108	3500	189	21	592	150	600	6	51	1862	1977
1968	Yates	New York	3586	2588	123	12	379	77	367	4	35	1373	1391
1970	"North Carolina, total"	North Carolina	880056	595076	23818	3709	92408	27891	125997	873	10285	294619	344721
1971	Alamance	North Carolina	17485	12931	362	57	1584	452	1948	8	144	6091	7442
1972	Alexander	North Carolina	3376	2321	65	9	304	117	511	4	45	1139	1278
1973	Alleghany	North Carolina	1573	1058	40	3	191	40	228	1	11	520	629
1974	Anson	North Carolina	3162	2005	63	10	349	122	556	5	53	943	1265
1975	Ashe	North Carolina	3358	2213	124	19	405	79	482	5	31	1144	1282
1976	Avery	North Carolina	2161	1501	75	8	221	47	282	2	26	825	787
1977	Beaufort	North Carolina	6277	3894	213	32	839	193	1010	9	87	2070	2311
1978	Bertie	North Carolina	2717	1505	75	12	396	104	556	6	61	785	970
1979	Bladen	North Carolina	3906	2182	94	21	462	172	886	7	81	1081	1374
1980	Brunswick	North Carolina	11190	7651	317	43	1029	268	1749	14	117	4262	3422
1981	Buncombe	North Carolina	28094	19454	923	119	3019	668	3611	20	279	9776	11573
1982	Burke	North Carolina	10517	7283	188	84	927	404	1517	4	112	3355	4132
1983	Cabarrus	North Carolina	14695	10738	249	47	1148	420	1932	7	153	4916	6082
1984	Caldwell	North Carolina	9456	6487	223	43	980	294	1328	6	98	3215	3680
1985	Camden	North Carolina	787	514	30	5	105	27	94	2	9	291	277
1986	Carteret	North Carolina	8275	5812	295	34	928	179	947	10	68	3204	2996
1987	Caswell	North Carolina	2531	1568	65	7	289	91	471	6	36	780	920
1988	Catawba	North Carolina	17427	12792	300	67	1547	515	2032	9	165	6038	7194
1989	Chatham	North Carolina	6204	4524	219	20	582	155	646	5	52	2346	2546
1990	Cherokee	North Carolina	3942	2566	125	13	436	101	638	9	54	1392	1338
1991	Chowan	North Carolina	2114	1427	75	12	264	64	246	2	22	788	820
1992	Clay	North Carolina	1487	1015	53	6	172	28	199	1	15	562	550
1993	Cleveland	North Carolina	12855	8697	238	38	1153	427	2129	13	158	4104	4945
1994	Columbus	North Carolina	7074	3717	182	35	949	299	1724	19	150	1955	2374
1995	Craven	North Carolina	10567	7320	395	41	1066	260	1362	13	108	3939	3876
1996	Cumberland	North Carolina	21218	12325	720	112	2643	1080	3934	41	361	6374	7316
1997	Currituck	North Carolina	1850	1198	59	9	243	72	246	5	19	663	647
1998	Dare	North Carolina	3483	2520	121	14	355	96	346	5	27	1390	1220
1999	Davidson	North Carolina	17270	12145	366	59	1598	447	2447	13	194	5915	6731
2000	Davie	North Carolina	4223	3022	133	16	425	102	479	4	43	1540	1653
2001	Duplin	North Carolina	5084	3019	136	22	649	209	962	9	77	1462	1901
2002	Durham	North Carolina	20950	14518	432	92	1893	746	3020	11	241	6525	8921
2003	Edgecombe	North Carolina	6746	3997	140	31	758	308	1383	8	123	1909	2479
2004	Forsyth	North Carolina	36784	26569	1035	152	3827	932	3950	21	295	12568	15748
2005	Franklin	North Carolina	4212	2572	97	20	454	161	825	7	77	1237	1539
2006	Gaston	North Carolina	23775	16415	385	79	2198	715	3686	23	272	7461	9590
2007	Gates	North Carolina	1303	773	52	5	204	57	192	4	16	438	489
2008	Graham	North Carolina	1125	667	41	6	155	31	205	3	16	384	381
2009	Granville	North Carolina	4912	2970	87	72	480	346	878	4	76	1370	1795
2010	Greene	North Carolina	1809	1083	52	10	228	73	333	3	28	528	687
2011	Guilford	North Carolina	47108	34614	1164	181	4571	1263	4905	27	380	16660	20314
2012	Halifax	North Carolina	8133	4684	214	43	1011	321	1676	20	166	2358	2932
2013	Harnett	North Carolina	7370	4577	177	31	846	295	1318	13	113	2233	2757
